H_ID,demo_key,macro_key,cause_key,val,Year,COVID_Period
1983,19,14,2,171,2023,Post-COVID
1984,20,14,2,134,2023,Post-COVID
1985,21,14,2,293,2023,Post-COVID
1986,22,14,2,213,2023,Post-COVID
1987,23,14,2,506,2023,Post-COVID
1988,24,14,2,394,2023,Post-COVID
1989,25,14,2,843,2023,Post-COVID
1990,26,14,2,639,2023,Post-COVID
1991,27,14,2,1093,2023,Post-COVID
1992,28,14,2,936,2023,Post-COVID
1993,29,14,2,1372,2023,Post-COVID
1994,30,14,2,1275,2023,Post-COVID
1995,31,14,2,1068,2023,Post-COVID
1996,32,14,2,1128,2023,Post-COVID
1997,33,14,2,30,2023,Post-COVID
1998,34,14,2,66,2023,Post-COVID
1999,35,14,2,918,2023,Post-COVID
2000,36,14,2,1128,2023,Post-COVID
2001,37,14,2,24,2023,Post-COVID
2002,38,14,2,30,2023,Post-COVID
2003,39,14,2,697,2023,Post-COVID
2004,40,14,2,939,2023,Post-COVID
2005,7,14,3,22,2023,Post-COVID
2006,8,14,3,18,2023,Post-COVID
2007,9,14,3,28,2023,Post-COVID
2008,10,14,3,21,2023,Post-COVID
2009,11,14,3,35,2023,Post-COVID
2010,12,14,3,22,2023,Post-COVID
2011,13,14,3,46,2023,Post-COVID
2012,14,14,3,30,2023,Post-COVID
2013,15,14,3,61,2023,Post-COVID
2014,16,14,3,41,2023,Post-COVID
2015,17,14,3,84,2023,Post-COVID
2016,18,14,3,51,2023,Post-COVID
2017,19,14,3,119,2023,Post-COVID
2018,20,14,3,71,2023,Post-COVID
2019,21,14,3,210,2023,Post-COVID
2020,22,14,3,130,2023,Post-COVID
2021,23,14,3,371,2023,Post-COVID
2022,24,14,3,245,2023,Post-COVID
2023,25,14,3,661,2023,Post-COVID
2024,26,14,3,439,2023,Post-COVID
2025,27,14,3,858,2023,Post-COVID
2026,28,14,3,645,2023,Post-COVID
2027,29,14,3,1090,2023,Post-COVID
2028,30,14,3,933,2023,Post-COVID
2029,31,14,3,853,2023,Post-COVID
2030,32,14,3,848,2023,Post-COVID
2031,35,14,3,746,2023,Post-COVID
2032,36,14,3,872,2023,Post-COVID
2033,39,14,3,569,2023,Post-COVID
2034,40,14,3,735,2023,Post-COVID
2035,1,14,4,25,2023,Post-COVID
2036,2,14,4,33,2023,Post-COVID
2037,3,14,4,13,2023,Post-COVID
2038,4,14,4,16,2023,Post-COVID
2039,5,14,4,12,2023,Post-COVID
2040,6,14,4,16,2023,Post-COVID
2041,7,14,4,11,2023,Post-COVID
2042,8,14,4,14,2023,Post-COVID
2043,9,14,4,10,2023,Post-COVID
2044,10,14,4,13,2023,Post-COVID
2045,11,14,4,14,2023,Post-COVID
2046,12,14,4,13,2023,Post-COVID
2047,13,14,4,20,2023,Post-COVID
2048,14,14,4,18,2023,Post-COVID
2049,15,14,4,26,2023,Post-COVID
2050,16,14,4,26,2023,Post-COVID
2051,17,14,4,31,2023,Post-COVID
2052,18,14,4,36,2023,Post-COVID
2053,19,14,4,39,2023,Post-COVID
2054,20,14,4,47,2023,Post-COVID
2055,21,14,4,62,2023,Post-COVID
2056,22,14,4,61,2023,Post-COVID
2057,23,14,4,102,2023,Post-COVID
2058,24,14,4,110,2023,Post-COVID
2059,25,14,4,148,2023,Post-COVID
2060,26,14,4,157,2023,Post-COVID
2061,27,14,4,191,2023,Post-COVID
2062,28,14,4,233,2023,Post-COVID
2063,29,14,4,233,2023,Post-COVID
2064,30,14,4,286,2023,Post-COVID
2065,31,14,4,180,2023,Post-COVID
2066,32,14,4,235,2023,Post-COVID
2067,35,14,4,145,2023,Post-COVID
2068,36,14,4,218,2023,Post-COVID
2069,37,14,4,13,2023,Post-COVID
2070,38,14,4,17,2023,Post-COVID
2071,39,14,4,107,2023,Post-COVID
2072,40,14,4,175,2023,Post-COVID
2073,1,1,6,18985,2010,Pre-COVID
2074,2,1,6,20270,2010,Pre-COVID
2075,3,1,6,14949,2010,Pre-COVID
2076,4,1,6,12373,2010,Pre-COVID
2077,5,1,6,12420,2010,Pre-COVID
2078,6,1,6,11061,2010,Pre-COVID
2079,7,1,6,13250,2010,Pre-COVID
2080,8,1,6,13015,2010,Pre-COVID
2081,9,1,6,11255,2010,Pre-COVID
2082,10,1,6,11878,2010,Pre-COVID
2083,11,1,6,10127,2010,Pre-COVID
2084,12,1,6,11032,2010,Pre-COVID
2085,13,1,6,9492,2010,Pre-COVID
2086,14,1,6,10374,2010,Pre-COVID
2087,15,1,6,9490,2010,Pre-COVID
2088,16,1,6,10498,2010,Pre-COVID
2089,17,1,6,11832,2010,Pre-COVID
2090,18,1,6,11703,2010,Pre-COVID
2091,19,1,6,17586,2010,Pre-COVID
2092,20,1,6,14197,2010,Pre-COVID
2093,21,1,6,25140,2010,Pre-COVID
2094,22,1,6,17361,2010,Pre-COVID
2095,23,1,6,29995,2010,Pre-COVID
2096,24,1,6,19635,2010,Pre-COVID
2097,25,1,6,32884,2010,Pre-COVID
2098,26,1,6,20405,2010,Pre-COVID
2099,27,1,6,26733,2010,Pre-COVID
2100,28,1,6,18102,2010,Pre-COVID
2101,29,1,6,26863,2010,Pre-COVID
2102,30,1,6,18310,2010,Pre-COVID
2103,31,1,6,19673,2010,Pre-COVID
2104,32,1,6,14809,2010,Pre-COVID
2105,33,1,6,3524,2010,Pre-COVID
2106,34,1,6,5403,2010,Pre-COVID
2107,35,1,6,12490,2010,Pre-COVID
2108,36,1,6,10876,2010,Pre-COVID
2109,37,1,6,11154,2010,Pre-COVID
2110,38,1,6,10312,2010,Pre-COVID
2111,39,1,6,6907,2010,Pre-COVID
2112,40,1,6,6767,2010,Pre-COVID
2113,1,1,7,0,2010,Pre-COVID
2114,2,1,7,0,2010,Pre-COVID
2115,3,1,7,0,2010,Pre-COVID
2116,4,1,7,0,2010,Pre-COVID
2117,5,1,7,0,2010,Pre-COVID
2118,6,1,7,0,2010,Pre-COVID
2119,7,1,7,2906,2010,Pre-COVID
2120,8,1,7,1839,2010,Pre-COVID
2121,9,1,7,4032,2010,Pre-COVID
2122,10,1,7,2665,2010,Pre-COVID
2123,11,1,7,4485,2010,Pre-COVID
2124,12,1,7,3178,2010,Pre-COVID
2125,13,1,7,4248,2010,Pre-COVID
2126,14,1,7,3218,2010,Pre-COVID
2127,15,1,7,4405,2010,Pre-COVID
2128,16,1,7,3350,2010,Pre-COVID
2129,17,1,7,6211,2010,Pre-COVID
2130,18,1,7,3990,2010,Pre-COVID
2131,19,1,7,10690,2010,Pre-COVID
2132,20,1,7,5829,2010,Pre-COVID
2133,21,1,7,16494,2010,Pre-COVID
2134,22,1,7,9058,2010,Pre-COVID
2135,23,1,7,20657,2010,Pre-COVID
2136,24,1,7,11170,2010,Pre-COVID
2137,25,1,7,24345,2010,Pre-COVID
2138,26,1,7,13049,2010,Pre-COVID
2139,27,1,7,20013,2010,Pre-COVID
2140,28,1,7,11934,2010,Pre-COVID
2141,29,1,7,20409,2010,Pre-COVID
2142,30,1,7,12899,2010,Pre-COVID
2143,31,1,7,15091,2010,Pre-COVID
2144,32,1,7,10797,2010,Pre-COVID
2145,33,1,7,0,2010,Pre-COVID
2146,34,1,7,0,2010,Pre-COVID
2147,35,1,7,9757,2010,Pre-COVID
2148,36,1,7,8216,2010,Pre-COVID
2149,37,1,7,0,2010,Pre-COVID
2150,38,1,7,0,2010,Pre-COVID
2151,39,1,7,5483,2010,Pre-COVID
2152,40,1,7,5235,2010,Pre-COVID
2153,1,1,8,13475,2010,Pre-COVID
2154,2,1,8,12775,2010,Pre-COVID
2155,3,1,8,13979,2010,Pre-COVID
2156,4,1,8,11493,2010,Pre-COVID
2157,5,1,8,11691,2010,Pre-COVID
2158,6,1,8,10485,2010,Pre-COVID
2159,7,1,8,9537,2010,Pre-COVID
2160,8,1,8,10491,2010,Pre-COVID
2161,9,1,8,6194,2010,Pre-COVID
2162,10,1,8,8229,2010,Pre-COVID
2163,11,1,8,4691,2010,Pre-COVID
2164,12,1,8,6875,2010,Pre-COVID
2165,13,1,8,4371,2010,Pre-COVID
2166,14,1,8,6255,2010,Pre-COVID
2167,15,1,8,4324,2010,Pre-COVID
2168,16,1,8,6283,2010,Pre-COVID
2169,17,1,8,4828,2010,Pre-COVID
2170,18,1,8,6848,2010,Pre-COVID
2171,19,1,8,5869,2010,Pre-COVID
2172,20,1,8,7404,2010,Pre-COVID
2173,21,1,8,7289,2010,Pre-COVID
2174,22,1,8,7192,2010,Pre-COVID
2175,23,1,8,7922,2010,Pre-COVID
2176,24,1,8,7145,2010,Pre-COVID
2177,25,1,8,7629,2010,Pre-COVID
2178,26,1,8,6447,2010,Pre-COVID
2179,27,1,8,5974,2010,Pre-COVID
2180,28,1,8,5396,2010,Pre-COVID
2181,29,1,8,5785,2010,Pre-COVID
2182,30,1,8,4795,2010,Pre-COVID
2183,31,1,8,4137,2010,Pre-COVID
2184,32,1,8,3550,2010,Pre-COVID
2185,33,1,8,0,2010,Pre-COVID
2186,34,1,8,0,2010,Pre-COVID
2187,35,1,8,2475,2010,Pre-COVID
2188,36,1,8,2366,2010,Pre-COVID
2189,37,1,8,10184,2010,Pre-COVID
2190,38,1,8,9472,2010,Pre-COVID
2191,39,1,8,1285,2010,Pre-COVID
2192,40,1,8,1369,2010,Pre-COVID
2193,1,2,6,19528,2011,Pre-COVID
2194,2,2,6,20145,2011,Pre-COVID
2195,3,2,6,15204,2011,Pre-COVID
2196,4,2,6,12507,2011,Pre-COVID
2197,5,2,6,12778,2011,Pre-COVID
2198,6,2,6,11269,2011,Pre-COVID
2199,7,2,6,13471,2011,Pre-COVID
2200,8,2,6,12996,2011,Pre-COVID
2201,9,2,6,11433,2011,Pre-COVID
2202,10,2,6,11809,2011,Pre-COVID
2203,11,2,6,10557,2011,Pre-COVID
2204,12,2,6,11042,2011,Pre-COVID
2205,13,2,6,10042,2011,Pre-COVID
2206,14,2,6,10507,2011,Pre-COVID
2207,15,2,6,9970,2011,Pre-COVID
2208,16,2,6,10603,2011,Pre-COVID
2209,17,2,6,12123,2011,Pre-COVID
2210,18,2,6,11505,2011,Pre-COVID
2211,19,2,6,18229,2011,Pre-COVID
2212,20,2,6,14139,2011,Pre-COVID
2213,21,2,6,26187,2011,Pre-COVID
2214,22,2,6,17225,2011,Pre-COVID
2215,23,2,6,30877,2011,Pre-COVID
2216,24,2,6,19228,2011,Pre-COVID
2217,25,2,6,35298,2011,Pre-COVID
2218,26,2,6,20584,2011,Pre-COVID
2219,27,2,6,28140,2011,Pre-COVID
2220,28,2,6,18003,2011,Pre-COVID
2221,29,2,6,27866,2011,Pre-COVID
2222,30,2,6,17936,2011,Pre-COVID
2223,31,2,6,20372,2011,Pre-COVID
2224,32,2,6,14752,2011,Pre-COVID
2225,33,2,6,3391,2011,Pre-COVID
2226,34,2,6,5082,2011,Pre-COVID
2227,35,2,6,13166,2011,Pre-COVID
2228,36,2,6,10871,2011,Pre-COVID
2229,37,2,6,11699,2011,Pre-COVID
2230,38,2,6,10552,2011,Pre-COVID
2231,39,2,6,7036,2011,Pre-COVID
2232,40,2,6,6670,2011,Pre-COVID
2233,1,2,7,0,2011,Pre-COVID
2234,2,2,7,0,2011,Pre-COVID
2235,3,2,7,0,2011,Pre-COVID
2236,4,2,7,0,2011,Pre-COVID
2237,5,2,7,0,2011,Pre-COVID
2238,6,2,7,0,2011,Pre-COVID
2239,7,2,7,3015,2011,Pre-COVID
2240,8,2,7,1814,2011,Pre-COVID
2241,9,2,7,4201,2011,Pre-COVID
2242,10,2,7,2615,2011,Pre-COVID
2243,11,2,7,4786,2011,Pre-COVID
2244,12,2,7,3147,2011,Pre-COVID
2245,13,2,7,4585,2011,Pre-COVID
2246,14,2,7,3183,2011,Pre-COVID
2247,15,2,7,4747,2011,Pre-COVID
2248,16,2,7,3373,2011,Pre-COVID
2249,17,2,7,6510,2011,Pre-COVID
2250,18,2,7,3870,2011,Pre-COVID
2251,19,2,7,11304,2011,Pre-COVID
2252,20,2,7,5798,2011,Pre-COVID
2253,21,2,7,17541,2011,Pre-COVID
2254,22,2,7,8958,2011,Pre-COVID
2255,23,2,7,21642,2011,Pre-COVID
2256,24,2,7,10933,2011,Pre-COVID
2257,25,2,7,26601,2011,Pre-COVID
2258,26,2,7,13189,2011,Pre-COVID
2259,27,2,7,21430,2011,Pre-COVID
2260,28,2,7,11910,2011,Pre-COVID
2261,29,2,7,21560,2011,Pre-COVID
2262,30,2,7,12702,2011,Pre-COVID
2263,31,2,7,15899,2011,Pre-COVID
2264,32,2,7,10813,2011,Pre-COVID
2265,33,2,7,0,2011,Pre-COVID
2266,34,2,7,0,2011,Pre-COVID
2267,35,2,7,10458,2011,Pre-COVID
2268,36,2,7,8252,2011,Pre-COVID
2269,37,2,7,0,2011,Pre-COVID
2270,38,2,7,0,2011,Pre-COVID
2271,39,2,7,5680,2011,Pre-COVID
2272,40,2,7,5186,2011,Pre-COVID
2273,1,2,8,13983,2011,Pre-COVID
2274,2,2,8,13050,2011,Pre-COVID
2275,3,2,8,14201,2011,Pre-COVID
2276,4,2,8,11666,2011,Pre-COVID
2277,5,2,8,11996,2011,Pre-COVID
2278,6,2,8,10710,2011,Pre-COVID
2279,7,2,8,9622,2011,Pre-COVID
2280,8,2,8,10508,2011,Pre-COVID
2281,9,2,8,6179,2011,Pre-COVID
2282,10,2,8,8223,2011,Pre-COVID
2283,11,2,8,4767,2011,Pre-COVID
2284,12,2,8,6924,2011,Pre-COVID
2285,13,2,8,4517,2011,Pre-COVID
2286,14,2,8,6426,2011,Pre-COVID
2287,15,2,8,4404,2011,Pre-COVID
2288,16,2,8,6362,2011,Pre-COVID
2289,17,2,8,4785,2011,Pre-COVID
2290,18,2,8,6798,2011,Pre-COVID
2291,19,2,8,5845,2011,Pre-COVID
2292,20,2,8,7396,2011,Pre-COVID
2293,21,2,8,7205,2011,Pre-COVID
2294,22,2,8,7168,2011,Pre-COVID
2295,23,2,8,7752,2011,Pre-COVID
2296,24,2,8,7022,2011,Pre-COVID
2297,25,2,8,7714,2011,Pre-COVID
2298,26,2,8,6495,2011,Pre-COVID
2299,27,2,8,5923,2011,Pre-COVID
2300,28,2,8,5337,2011,Pre-COVID
2301,29,2,8,5610,2011,Pre-COVID
2302,30,2,8,4639,2011,Pre-COVID
2303,31,2,8,4010,2011,Pre-COVID
2304,32,2,8,3485,2011,Pre-COVID
2305,33,2,8,0,2011,Pre-COVID
2306,34,2,8,0,2011,Pre-COVID
2307,35,2,8,2437,2011,Pre-COVID
2308,36,2,8,2329,2011,Pre-COVID
2309,37,2,8,10636,2011,Pre-COVID
2310,38,2,8,9728,2011,Pre-COVID
2311,39,2,8,1214,2011,Pre-COVID
2312,40,2,8,1325,2011,Pre-COVID
2313,1,1,5,737878,2010,Pre-COVID
2314,2,1,5,670173,2010,Pre-COVID
2315,3,1,5,26140,2010,Pre-COVID
2316,4,1,5,20958,2010,Pre-COVID
2317,5,1,5,15765,2010,Pre-COVID
2318,6,1,5,13636,2010,Pre-COVID
2319,7,1,5,11645,2010,Pre-COVID
2320,8,1,5,8022,2010,Pre-COVID
2321,9,1,5,11317,2010,Pre-COVID
2322,10,1,5,8329,2010,Pre-COVID
2323,11,1,5,9651,2010,Pre-COVID
2324,12,1,5,7890,2010,Pre-COVID
2325,13,1,5,8694,2010,Pre-COVID
2326,14,1,5,6454,2010,Pre-COVID
2327,15,1,5,8406,2010,Pre-COVID
2328,16,1,5,6676,2010,Pre-COVID
2329,17,1,5,10337,2010,Pre-COVID
2330,18,1,5,7261,2010,Pre-COVID
2331,19,1,5,14882,2010,Pre-COVID
2332,20,1,5,9640,2010,Pre-COVID
2333,21,1,5,17637,2010,Pre-COVID
2334,22,1,5,12166,2010,Pre-COVID
2335,23,1,5,20848,2010,Pre-COVID
2336,24,1,5,14629,2010,Pre-COVID
2337,25,1,5,22912,2010,Pre-COVID
2338,26,1,5,16903,2010,Pre-COVID
2339,27,1,5,16821,2010,Pre-COVID
2340,28,1,5,13542,2010,Pre-COVID
2341,29,1,5,16985,2010,Pre-COVID
2342,30,1,5,16078,2010,Pre-COVID
2343,31,1,5,13937,2010,Pre-COVID
2344,32,1,5,13209,2010,Pre-COVID
2345,33,1,5,559917,2010,Pre-COVID
2346,34,1,5,517398,2010,Pre-COVID
2347,35,1,5,9464,2010,Pre-COVID
2348,36,1,5,10097,2010,Pre-COVID
2349,37,1,5,74001,2010,Pre-COVID
2350,38,1,5,61423,2010,Pre-COVID
2351,39,1,5,5211,2010,Pre-COVID
2352,40,1,5,6108,2010,Pre-COVID
2353,1,3,6,20233,2012,Pre-COVID
2354,2,3,6,20939,2012,Pre-COVID
2355,3,3,6,15585,2012,Pre-COVID
2356,4,3,6,12678,2012,Pre-COVID
2357,5,3,6,13411,2012,Pre-COVID
2358,6,3,6,11651,2012,Pre-COVID
2359,7,3,6,13645,2012,Pre-COVID
2360,8,3,6,13258,2012,Pre-COVID
2361,9,3,6,11469,2012,Pre-COVID
2362,10,3,6,11964,2012,Pre-COVID
2363,11,3,6,10855,2012,Pre-COVID
2364,12,3,6,11335,2012,Pre-COVID
2365,13,3,6,10572,2012,Pre-COVID
2366,14,3,6,11106,2012,Pre-COVID
2367,15,3,6,10525,2012,Pre-COVID
2368,16,3,6,11092,2012,Pre-COVID
2369,17,3,6,12246,2012,Pre-COVID
2370,18,3,6,11795,2012,Pre-COVID
2371,19,3,6,18169,2012,Pre-COVID
2372,20,3,6,14597,2012,Pre-COVID
2373,21,3,6,26314,2012,Pre-COVID
2374,22,3,6,17911,2012,Pre-COVID
2375,23,3,6,30838,2012,Pre-COVID
2376,24,3,6,19819,2012,Pre-COVID
2377,25,3,6,37516,2012,Pre-COVID
2378,26,3,6,22174,2012,Pre-COVID
2379,27,3,6,29388,2012,Pre-COVID
2380,28,3,6,19135,2012,Pre-COVID
2381,29,3,6,28539,2012,Pre-COVID
2382,30,3,6,18850,2012,Pre-COVID
2383,31,3,6,21094,2012,Pre-COVID
2384,32,3,6,15713,2012,Pre-COVID
2385,33,3,6,3315,2012,Pre-COVID
2386,34,3,6,5154,2012,Pre-COVID
2387,35,3,6,13529,2012,Pre-COVID
2388,36,3,6,11232,2012,Pre-COVID
2389,37,3,6,12386,2012,Pre-COVID
2390,38,3,6,11168,2012,Pre-COVID
2391,39,3,6,7051,2012,Pre-COVID
2392,40,3,6,6918,2012,Pre-COVID
2393,1,3,7,0,2012,Pre-COVID
2394,2,3,7,0,2012,Pre-COVID
2395,3,3,7,0,2012,Pre-COVID
2396,4,3,7,0,2012,Pre-COVID
2397,5,3,7,0,2012,Pre-COVID
2398,6,3,7,0,2012,Pre-COVID
2399,7,3,7,2991,2012,Pre-COVID
2400,8,3,7,1851,2012,Pre-COVID
2401,9,3,7,4199,2012,Pre-COVID
2402,10,3,7,2646,2012,Pre-COVID
2403,11,3,7,4903,2012,Pre-COVID
2404,12,3,7,3205,2012,Pre-COVID
2405,13,3,7,4830,2012,Pre-COVID
2406,14,3,7,3410,2012,Pre-COVID
2407,15,3,7,5031,2012,Pre-COVID
2408,16,3,7,3516,2012,Pre-COVID
2409,17,3,7,6554,2012,Pre-COVID
2410,18,3,7,3985,2012,Pre-COVID
2411,19,3,7,11221,2012,Pre-COVID
2412,20,3,7,5971,2012,Pre-COVID
2413,21,3,7,17588,2012,Pre-COVID
2414,22,3,7,9298,2012,Pre-COVID
2415,23,3,7,21610,2012,Pre-COVID
2416,24,3,7,11220,2012,Pre-COVID
2417,25,3,7,28298,2012,Pre-COVID
2418,26,3,7,14168,2012,Pre-COVID
2419,27,3,7,22388,2012,Pre-COVID
2420,28,3,7,12621,2012,Pre-COVID
2421,29,3,7,22113,2012,Pre-COVID
2422,30,3,7,13320,2012,Pre-COVID
2423,31,3,7,16478,2012,Pre-COVID
2424,32,3,7,11489,2012,Pre-COVID
2425,33,3,7,0,2012,Pre-COVID
2426,34,3,7,0,2012,Pre-COVID
2427,35,3,7,10759,2012,Pre-COVID
2428,36,3,7,8507,2012,Pre-COVID
2429,37,3,7,0,2012,Pre-COVID
2430,38,3,7,0,2012,Pre-COVID
2431,39,3,7,5695,2012,Pre-COVID
2432,40,3,7,5368,2012,Pre-COVID
2433,1,3,8,14693,2012,Pre-COVID
2434,2,3,8,13747,2012,Pre-COVID
2435,3,3,8,14634,2012,Pre-COVID
2436,4,3,8,11869,2012,Pre-COVID
2437,5,3,8,12658,2012,Pre-COVID
2438,6,3,8,11092,2012,Pre-COVID
2439,7,3,8,9821,2012,Pre-COVID
2440,8,3,8,10720,2012,Pre-COVID
2441,9,3,8,6199,2012,Pre-COVID
2442,10,3,8,8329,2012,Pre-COVID
2443,11,3,8,4914,2012,Pre-COVID
2444,12,3,8,7130,2012,Pre-COVID
2445,13,3,8,4736,2012,Pre-COVID
2446,14,3,8,6722,2012,Pre-COVID
2447,15,3,8,4612,2012,Pre-COVID
2448,16,3,8,6650,2012,Pre-COVID
2449,17,3,8,4840,2012,Pre-COVID
2450,18,3,8,6929,2012,Pre-COVID
2451,19,3,8,5853,2012,Pre-COVID
2452,20,3,8,7634,2012,Pre-COVID
2453,21,3,8,7245,2012,Pre-COVID
2454,22,3,8,7446,2012,Pre-COVID
2455,23,3,8,7711,2012,Pre-COVID
2456,24,3,8,7268,2012,Pre-COVID
2457,25,3,8,8146,2012,Pre-COVID
2458,26,3,8,7017,2012,Pre-COVID
2459,27,3,8,6155,2012,Pre-COVID
2460,28,3,8,5685,2012,Pre-COVID
2461,29,3,8,5697,2012,Pre-COVID
2462,30,3,8,4890,2012,Pre-COVID
2463,31,3,8,4126,2012,Pre-COVID
2464,32,3,8,3729,2012,Pre-COVID
2465,33,3,8,0,2012,Pre-COVID
2466,34,3,8,0,2012,Pre-COVID
2467,35,3,8,2485,2012,Pre-COVID
2468,36,3,8,2419,2012,Pre-COVID
2469,37,3,8,11270,2012,Pre-COVID
2470,38,3,8,10320,2012,Pre-COVID
2471,39,3,8,1211,2012,Pre-COVID
2472,40,3,8,1382,2012,Pre-COVID
2473,1,4,6,20760,2013,Pre-COVID
2474,2,4,6,21936,2013,Pre-COVID
2475,3,4,6,16147,2013,Pre-COVID
2476,4,4,6,13286,2013,Pre-COVID
2477,5,4,6,14101,2013,Pre-COVID
2478,6,4,6,12166,2013,Pre-COVID
2479,7,4,6,13968,2013,Pre-COVID
2480,8,4,6,13540,2013,Pre-COVID
2481,9,4,6,11303,2013,Pre-COVID
2482,10,4,6,11930,2013,Pre-COVID
2483,11,4,6,10970,2013,Pre-COVID
2484,12,4,6,11493,2013,Pre-COVID
2485,13,4,6,10871,2013,Pre-COVID
2486,14,4,6,11524,2013,Pre-COVID
2487,15,4,6,10869,2013,Pre-COVID
2488,16,4,6,11457,2013,Pre-COVID
2489,17,4,6,12073,2013,Pre-COVID
2490,18,4,6,11888,2013,Pre-COVID
2491,19,4,6,17556,2013,Pre-COVID
2492,20,4,6,14604,2013,Pre-COVID
2493,21,4,6,25820,2013,Pre-COVID
2494,22,4,6,17982,2013,Pre-COVID
2495,23,4,6,30379,2013,Pre-COVID
2496,24,4,6,20011,2013,Pre-COVID
2497,25,4,6,37836,2013,Pre-COVID
2498,26,4,6,22811,2013,Pre-COVID
2499,27,4,6,30583,2013,Pre-COVID
2500,28,4,6,20005,2013,Pre-COVID
2501,29,4,6,27800,2013,Pre-COVID
2502,30,4,6,18947,2013,Pre-COVID
2503,31,4,6,20833,2013,Pre-COVID
2504,32,4,6,15891,2013,Pre-COVID
2505,33,4,6,3172,2013,Pre-COVID
2506,34,4,6,5287,2013,Pre-COVID
2507,35,4,6,13368,2013,Pre-COVID
2508,36,4,6,11365,2013,Pre-COVID
2509,37,4,6,13101,2013,Pre-COVID
2510,38,4,6,11883,2013,Pre-COVID
2511,39,4,6,7197,2013,Pre-COVID
2512,40,4,6,7169,2013,Pre-COVID
2513,1,4,7,0,2013,Pre-COVID
2514,2,4,7,0,2013,Pre-COVID
2515,3,4,7,0,2013,Pre-COVID
2516,4,4,7,0,2013,Pre-COVID
2517,5,4,7,0,2013,Pre-COVID
2518,6,4,7,0,2013,Pre-COVID
2519,7,4,7,2965,2013,Pre-COVID
2520,8,4,7,1901,2013,Pre-COVID
2521,9,4,7,4047,2013,Pre-COVID
2522,10,4,7,2592,2013,Pre-COVID
2523,11,4,7,4896,2013,Pre-COVID
2524,12,4,7,3218,2013,Pre-COVID
2525,13,4,7,4887,2013,Pre-COVID
2526,14,4,7,3496,2013,Pre-COVID
2527,15,4,7,5125,2013,Pre-COVID
2528,16,4,7,3609,2013,Pre-COVID
2529,17,4,7,6369,2013,Pre-COVID
2530,18,4,7,3974,2013,Pre-COVID
2531,19,4,7,10678,2013,Pre-COVID
2532,20,4,7,5892,2013,Pre-COVID
2533,21,4,7,17072,2013,Pre-COVID
2534,22,4,7,9228,2013,Pre-COVID
2535,23,4,7,21069,2013,Pre-COVID
2536,24,4,7,11209,2013,Pre-COVID
2537,25,4,7,28298,2013,Pre-COVID
2538,26,4,7,14467,2013,Pre-COVID
2539,27,4,7,23105,2013,Pre-COVID
2540,28,4,7,13099,2013,Pre-COVID
2541,29,4,7,21396,2013,Pre-COVID
2542,30,4,7,13317,2013,Pre-COVID
2543,31,4,7,16150,2013,Pre-COVID
2544,32,4,7,11576,2013,Pre-COVID
2545,33,4,7,0,2013,Pre-COVID
2546,34,4,7,0,2013,Pre-COVID
2547,35,4,7,10558,2013,Pre-COVID
2548,36,4,7,8574,2013,Pre-COVID
2549,37,4,7,0,2013,Pre-COVID
2550,38,4,7,0,2013,Pre-COVID
2551,39,4,7,5775,2013,Pre-COVID
2552,40,4,7,5543,2013,Pre-COVID
2553,1,4,8,15409,2013,Pre-COVID
2554,2,4,8,14533,2013,Pre-COVID
2555,3,4,8,15252,2013,Pre-COVID
2556,4,4,8,12479,2013,Pre-COVID
2557,5,4,8,13388,2013,Pre-COVID
2558,6,4,8,11609,2013,Pre-COVID
2559,7,4,8,10162,2013,Pre-COVID
2560,8,4,8,10929,2013,Pre-COVID
2561,9,4,8,6207,2013,Pre-COVID
2562,10,4,8,8358,2013,Pre-COVID
2563,11,4,8,5014,2013,Pre-COVID
2564,12,4,8,7254,2013,Pre-COVID
2565,13,4,8,4939,2013,Pre-COVID
2566,14,4,8,7007,2013,Pre-COVID
2567,15,4,8,4819,2013,Pre-COVID
2568,16,4,8,6873,2013,Pre-COVID
2569,17,4,8,4842,2013,Pre-COVID
2570,18,4,8,7014,2013,Pre-COVID
2571,19,4,8,5802,2013,Pre-COVID
2572,20,4,8,7708,2013,Pre-COVID
2573,21,4,8,7261,2013,Pre-COVID
2574,22,4,8,7566,2013,Pre-COVID
2575,23,4,8,7773,2013,Pre-COVID
2576,24,4,8,7430,2013,Pre-COVID
2577,25,4,8,8419,2013,Pre-COVID
2578,26,4,8,7303,2013,Pre-COVID
2579,27,4,8,6572,2013,Pre-COVID
2580,28,4,8,6016,2013,Pre-COVID
2581,29,4,8,5672,2013,Pre-COVID
2582,30,4,8,4972,2013,Pre-COVID
2583,31,4,8,4187,2013,Pre-COVID
2584,32,4,8,3801,2013,Pre-COVID
2585,33,4,8,0,2013,Pre-COVID
2586,34,4,8,0,2013,Pre-COVID
2587,35,4,8,2521,2013,Pre-COVID
2588,36,4,8,2473,2013,Pre-COVID
2589,37,4,8,11976,2013,Pre-COVID
2590,38,4,8,10981,2013,Pre-COVID
2591,39,4,8,1270,2013,Pre-COVID
2592,40,4,8,1448,2013,Pre-COVID
2593,1,2,5,731933,2011,Pre-COVID
2594,2,2,5,664896,2011,Pre-COVID
2595,3,2,5,25577,2011,Pre-COVID
2596,4,2,5,20583,2011,Pre-COVID
2597,5,2,5,16185,2011,Pre-COVID
2598,6,2,5,13557,2011,Pre-COVID
